n_b,rho_b,n_n,n_p,Delta_n,Delta_p,lambda,xi_n,xi_p,kappa,R,epsilon,m_eff_relL_n,m_eff_relL_p,A_nn,A_pp,A_np
[1/fm**3],[g/cm**3],[1/fm**3],[1/fm**3],[MeV],[MeV],[cm],[cm],[cm],[],[],[],[],[],[MeV fm**5],[MeV fm**5],[MeV fm**5]
0.13899799599198398,230811593266533.1,0.13185559270823777,0.007142403283746226,0.3003498067035561,0.9616218776911001,8.489599240365247e-12,8.455582897918673e-12,1.2746510321398652e-12,6.66033214291839,0.15074667796747854,0.05416837569833319,0.8249838558900124,0.6467493368416108,37.9889756262129,158.97460652101313,97.6286554472776
0.1400801603206413,232608569338677.38,0.1328242305928007,0.007255929727840582,0.30320237252527604,0.964885163675421,8.422923175468189e-12,8.409007931651925e-12,1.2804193153290348e-12,6.578253760022134,0.1522675832555078,0.054628057662800156,0.8237559898125922,0.6450400548973946,37.92662805969338,157.30819309066715,97.58558634324329
0.14116232464929862,234405545410821.66,0.13379212777395194,0.007370196875346688,0.30601839051890534,0.9680483418733614,8.357373834055629e-12,8.364260028635331e-12,1.2862889170018093e-12,6.497275785859759,0.15378394652941862,0.05508692475389121,0.8225304310043562,0.6433406051500588,37.86488304731306,155.67990032327822,97.54267284639747
0.1422444889779559,236202521482965.94,0.13475930654171603,0.007485182436239885,0.30879809811024517,0.9711113140257676,8.29293341972068e-12,8.321267960728933e-12,1.2922597842651429e-12,6.417388764006569,0.15529601863126907,0.05554482750267623,0.821307215447162,0.6416508790189875,37.80372759522892,154.08882607984916,97.49991390276845
0.14332665330661323,237999497555110.22,0.13572578789596124,0.007600865410651997,0.3115417359228275,0.9740741009894498,8.229583428659332e-12,8.279964302071108e-12,1.2983318728785399e-12,6.338582299773224,0.15680404232585662,0.056001630408499356,0.820086376323151,0.6399707708077798,37.74314918013859,152.53406247959703,97.45730848478279
0.14440881763527055,239796473627254.53,0.1366915916821983,0.00771722595307224,0.31424954774204056,0.9769368295541283,8.167304836246653e-12,8.240285174997613e-12,1.3045051493993727e-12,6.260845225491894,0.15830825289365674,0.056457210411408755,0.8188679442972888,0.6383001774949815,37.683135721471324,151.01470156641514,97.4148555885394
0.14549098196392785,241593449699398.78,0.1376567367075138,0.007834245256414048,0.3169217804303127,0.9796997209555549,8.106078252514677e-12,8.202170017115942e-12,1.3107795929882034e-12,6.184165740660588,0.15980887865685833,0.056911455579975456,0.8176519477596347,0.6366389985524039,37.62367555630815,149.5298398878084,97.37255423150474
0.14657314629258517,243390425771543.06,0.13862124084024902,0.00795190545233614,0.31955868380612334,0.9823630808098407,8.045884051951122e-12,8.165561367308342e-12,1.3171551969243315e-12,6.108531531241678,0.16130614144885333,0.05736426397668837,0.8164384130345755,0.6349871357861705,37.56475741662392,148.078582183852,97.3304034505507
0.14765531062124249,245187401843687.38,0.1395851210962635,0.008070189524978979,0.3221605104966474,0.9849272902484187,7.98670248196599e-12,8.130404668740318e-12,1.3236319698738909e-12,6.033929871554042,0.16280025703554157,0.05781554267100898,0.8152273645627249,0.6333444931966662,37.50637040852457,146.66004434452645,97.28840230027312
0.1487374749498998,246984377915831.66,0.1405483937140376,0.008189081235862213,0.32472751577161824,0.9873927980748723,7.928513753544353e-12,8.096648087201104e-12,1.3302099369463337e-12,5.960347711538876,0.16429143549527397,0.058265206876172995,0.8140188250600159,0.6317109768543293,37.448503993213485,145.27335576337785,97.24654985154264
